hotel_name,hotel_url,search_city,rating,latitude,longitude,description
Le Pagnol - Hyper centre - Clim,https://www.booking.com/hotel/fr/le-pagnol-hyper-centre-clim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.1,43.2135817,5.5397868,"Le Pagnol - Hyper centre - Clim is situated in Cassis, 600 metres from Anse de Corton Beach, less than 1 km from Bestouan, as well as 20 km from Orange Velodrome Stadium. The property is set 20 km from Rond-Point du Prado Metro Station, 20 km from Marseille Chanot Exhibition and Convention Centre and 21 km from La Timone Metro Station. Free WiFi is available throughout the property and Grande Mer is 400 metres away.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Castellane Metro Station is 22 km from the apartment, while Notre-Dame de la Garde Basilica is 23 km from the property. Marseille Provence Airport is 46 km away."
Le Naïs - Proche centre - Parking - Wifi,https://www.booking.com/hotel/fr/le-nais-proche-centre-parking-wifi.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.1,43.2118285,5.5419352,"Offering mountain views, Le Naïs - Proche centre - Parking - Wifi is an accommodation located in Cassis, 600 metres from Grande Mer and less than 1 km from Arene. This property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is situated 300 metres from Anse de Corton Beach.

This apartment features 1 bedroom, a kitchen with a dishwasher and a toaster, a flat-screen TV, a seating area and 1 bathroom fitted with a bath. The property offers garden views.

Orange Velodrome Stadium is 20 km from the apartment, while Rond-Point du Prado Metro Station is 20 km from the property. Marseille Provence Airport is 46 km away."
LA RADE - Centre Ville - Balcon - Clim - Neuf,https://www.booking.com/hotel/fr/la-rade-centre-ville-balcon-clim-neuf.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,8.9,43.215008063197,5.535190430897,"Offering sea views, LA RADE - Centre Ville - Balcon - Clim - Neuf is an accommodation situated in Cassis, 400 metres from Bestouan and 600 metres from Grande Mer. This property offers access to a balcony and free private parking. Outdoor seating is also available at the apartment.

The apartment comes with a flat-screen TV. The kitchen features a dishwasher, an oven and a microwave, as well as coffee machine and kettle. The accommodation offers an air conditioning, a heating and a private bathroom.

Guests at LA RADE - Centre Ville - Balcon - Clim - Neuf can enjoy hiking nearby, or make the most of the sun terrace.

Anse de Corton Beach is 1.2 km from the accommodation, while Orange Velodrome Stadium is 20 km from the property. Marseille Provence Airport is 45 km away."
Villa la Grande Bastide,https://www.booking.com/hotel/fr/villa-la-grande-bastide-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,8.0,43.214175277893,5.553893875628,"Boasting air-conditioned accommodation with a pool with a view, sea view and a terrace, Villa la Grande Bastide is set in Cassis. This property offers access to a patio and free private parking. The property is non-smoking and is located 1.6 km from Arene.

Featuring a DVD player, the villa has a fully equipped kitchen with a dishwasher, an oven and a microwave, a living room with a seating area and a dining area, 4 bedrooms, and 2 bathrooms with a walk-in shower and a bath. Guests can take in the ambience of the surroundings from an outdoor dining area or keep themselves warm by the fireplace on colder days. For added privacy, the accommodation features a private entrance.

You can play tennis at the villa. A casino is available on-site and hiking can be enjoyed within close proximity of Villa la Grande Bastide.

Grande Mer is 1.8 km from the accommodation, while Anse de Corton Beach is 1.9 km away. Marseille Provence Airport is 51 km from the property."
Seaview.Cassis,https://www.booking.com/hotel/fr/seaview-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.3,43.2144315,5.5350757999999995,"Located in Cassis, 400 metres from Bestouan and 600 metres from Grande Mer, Seaview.Cassis offers air conditioning. This beachfront property offers access to free WiFi and free private parking. Anse de Corton Beach is 1.1 km away and Orange Velodrome Stadium is 20 km from the apartment.

The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a balcony with sea views. Guests can enjoy a meal on an outdoor dining area while overlooking the city views. This apartment is allergy-free and non-smoking.

Guests at the apartment will be able to enjoy activities in and around Cassis, like snorkelling, cycling and fishing. Hiking can be enjoyed nearby.

Rond-Point du Prado Metro Station is 20 km from Seaview.Cassis, while Marseille Chanot Exhibition and Convention Centre is 20 km away. Marseille Provence Airport is 46 km from the property."
"AQUARIUS IN CASSIS, Chambres d'Hôtes",https://www.booking.com/hotel/fr/aquarius-in-cassis-chambres-d-hotes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.4,43.2223547,5.5345386,"Offering an open-air bath and garden view, AQUARIUS IN CASSIS, Chambres d'Hôtes is set in Cassis, 1.5 km from Grande Mer and 1.8 km from Anse de Corton Beach. The property features mountain and pool views, and is 1.2 km from Bestouan. There is a sun terrace and guests can make use of free WiFi, free private parking and an electric vehicle charging station.

Accessible via private entrance, all units have air conditioning, soundproofing, wardrobe and a private bathroom with a walk-in shower. A fridge is also featured, as well as a coffee machine and a kettle. At the guest house, the units are fitted with bed linen and towels.

Guests at the guest house can enjoy a continental or a gluten-free breakfast.

Guests at AQUARIUS IN CASSIS, Chambres d'Hôtes will be able to enjoy activities in and around Cassis, like fishing, hiking and walking tours. Guests can swim in the pool with a view, relax in the garden, or go snorkelling or cycling.

Orange Velodrome Stadium is 19 km from the accommodation, while Rond-Point du Prado Metro Station is 19 km away. Marseille Provence Airport is 45 km from the property."
AU BORD DE L'EAU Studio climatisé avec Terrasse et vue mer à 40m de la plage,https://www.booking.com/hotel/fr/location-au-bord-de-l-eau-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.0,43.212706916260785,5.530255613708505,"Offering garden views, AU BORD DE L'EAU Studio climatisé avec Terrasse et vue mer à 40m de la plage is an accommodation located in Cassis, 1.2 km from Grande Mer and 1.6 km from Anse de Corton Beach. This beachfront property offers access to a terrace and free WiFi. The property is non-smoking and is set a few steps from Bestouan.

This air-conditioned apartment comes with a fully equipped kitchen, a seating area, a dining area and a satellite flat-screen TV. Guests can enjoy a meal on an outdoor dining area while overlooking the sea views. For added privacy, the accommodation has a private entrance and soundproofing.

Orange Velodrome Stadium is 20 km from the apartment, while Rond-Point du Prado Metro Station is 20 km away. Marseille Provence Airport is 46 km from the property."
Mistral gagnant - parking privé,https://www.booking.com/hotel/fr/mistral-gagnant-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.5,43.2160986,5.5378404,"Boasting air-conditioned accommodation with a balcony, Mistral gagnant - parking privé is situated in Cassis. This property offers access to a terrace and free private parking. The property is non-smoking and is set 400 metres from Grande Mer.

With free WiFi, this 1-bedroom apartment features a satellite flat-screen TV, a washing machine and a fully equipped kitchen with an oven and microwave. Additional in-room amenities include chocolates or cookies.

Bestouan is 800 metres from the apartment, while Anse de Corton Beach is less than 1 km from the property. Marseille Provence Airport is 45 km away."
Vue de rêve,https://www.booking.com/hotel/fr/vue-de-reve.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,8.9,43.2142373,5.5346136,"Offering free WiFi and city views, Vue de rêve is an accommodation located in Cassis, just 300 metres from Bestouan and 700 metres from Grande Mer. The property is situated 20 km from Orange Velodrome Stadium, 20 km from Rond-Point du Prado Metro Station and 20 km from Marseille Chanot Exhibition and Convention Centre. The property is soundproof and is set 1.2 km from Anse de Corton Beach.

The apartment with a balcony and sea views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. The property has an outdoor dining area.

La Timone Metro Station is 21 km from the apartment, while Castellane Metro Station is 22 km away. Marseille Provence Airport is 46 km from the property."
Appart Bianca T2 - Terrasse - Parking - Calme - 1mn de la mer,https://www.booking.com/hotel/fr/appart-bianca-t2-terrasse-parking-calme-1mn-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.0,43.207747,5.5221918,"Located in Cassis, 1 km from Bestouan and 2.1 km from Plage de Port Pin, Appart Bianca T2 - Terrasse - Parking - Calme - 1mn de la mer offers air conditioning. This beachfront property offers access to a patio, free private parking and free WiFi. The property is non-smoking and is situated 2.2 km from Grande Mer.

The apartment with a terrace and inner courtyard views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

Guests at the apartment will be able to enjoy activities in and around Cassis, like walking tours.

Orange Velodrome Stadium is 21 km from Appart Bianca T2 - Terrasse - Parking - Calme - 1mn de la mer, while Rond-Point du Prado Metro Station is 21 km away. Marseille Provence Airport is 47 km from the property."
Astoria Villa maison d hôtes Appartement vue mer avec piscine,https://www.booking.com/hotel/fr/appartement-astoria-villa-face-piscine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.0,43.211728,5.5286144,"Featuring mountain views, Astoria Villa maison d hôtes Appartement vue mer avec piscine offers accommodation with patio, around 200 metres from Bestouan. This homestay features a private pool, a garden and free private parking. When staying at the homestay, guests can use private entrance.

The units come with air conditioning, a dishwasher, an oven, a coffee machine, a shower, a hair dryer and a wardrobe. A terrace with an outdoor dining area and sea views is offered in all units. At the homestay, each unit comes with a balcony, a private bathroom and a flat-screen TV.

Grande Mer is 1.4 km from Astoria Villa maison d hôtes Appartement vue mer avec piscine, while Anse de Corton Beach is 1.9 km away. Marseille Provence Airport is 47 km from the property."
"Le Best à Cassis,Top emplacement,Parking,double balcon",https://www.booking.com/hotel/fr/le-best-a-cassis-top-emplacement-cassis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,8.8,43.21544455774376,5.538857035581972,"Located in Cassis, 400 metres from Grande Mer and less than 1 km from Bestouan, Le Best à Cassis, Top emplacement, Parking,double balcon offers a private beach area and air conditioning. This beachfront property offers access to a balcony, free private parking and free WiFi. The accommodation provides full-day security and a concierge service for guests.

The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a terrace with mountain views. Guests can enjoy a meal on an outdoor dining area while overlooking the city views. This apartment is non-smoking and soundproof.

Guests at the apartment will be able to enjoy activities in and around Cassis, like hiking. Guests can also relax in the shared lounge area.

Anse de Corton Beach is less than 1 km from Le Best à Cassis, Top emplacement, Parking,double balcon, while Orange Velodrome Stadium is 19 km away. Marseille Provence Airport is 45 km from the property."
LE SEPT charmant studio aux portes des calanques,https://www.booking.com/hotel/fr/le-sept-charmant-studio-aux-portes-des-calanques.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.9,43.2175997,5.53235,"Set in Cassis, LE SEPT charmant studio aux portes des calanques offers accommodation with private pool, free WiFi and free private parking for guests who drive. The 3-star apartment has pool views and is 700 metres from Bestouan. The property is non-smoking and is situated 1.1 km from Grande Mer.

The apartment is fitted with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a terrace with sea views. The air-conditioned unit at the property features a walk-in shower and a dressing room. The property has an outdoor dining area.

Guests at the apartment can enjoy fishing and hiking nearby, or make the most of the garden.

Anse de Corton Beach is 1.6 km from LE SEPT charmant studio aux portes des calanques, while Orange Velodrome Stadium is 20 km from the property. Marseille Provence Airport is 46 km away."
HPC Suites - Parking Gratuit & Piscine Chauffée,https://www.booking.com/hotel/fr/hpc-suites.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AtHHib0GwAIB0gIkMGY3ZDY5OGUtYTY0NS00ZTk4LTk1NmUtM2JjNDcxYzg0MjVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f8b085a8e65c003d&srepoch=1738695634&from=searchresults,Cassis,9.2,43.216440236856805,5.541745724536895,"Offering a shared outdoor pool with a terrace and views of the sea, HPC Suites - Parking Gratuit & Piscine Chauffée is situated in a 4000 metres² park in the centre of Cassis. Marseille is 16 km away and the nearest beach is a 10-minute walk away. Free private parking is available on site.

The property was entirely renovated in 2019. Featuring a terrace, all units include a dining area and a seating area with a flat-screen TV. There is also a kitchen, fitted with an oven and microwave. A toaster, a fridge and stovetop are also available, as well as a coffee machine. HPC Suites - Parking Gratuit & Piscine Chauffée features free WiFi throughout the property. Towels and bed linen are offered.

Free private secure parking is available.

The port is an 8-minute walk away and many restaurants and a traditional Provençal market can be found in the neighbourhood.

You can play table tennis at the property, and the area is popular for diving and cycling. Aix-en-Provence is 35 km from HPC Suites - Parking Gratuit & Piscine Chauffée. The nearest airport is Marseille Provence Airport, 36 km from the property."
